,CustomerID,no_bills,sum_bill,no_item,Recency,Recency_min,no_item_per_bill,Average_bill,summ_bill_log,Average_bill_log,Recency_int,month_interval,no_of_visit_per_month,Country
1012,13736.0,2,731.9,191,2011-12-04 15:19:00,2011-03-24 13:04:00,95.5,365.95,6.595643892607181,5.9024967120472365,12.0,8.5,4.25,United Kingdom
1013,13737.0,1,339.59999999999997,30,2011-05-23 16:32:00,2011-05-23 16:32:00,30.0,339.59999999999997,5.827768454437192,5.827768454437192,5.0,0.0,0.0,United Kingdom
1014,13739.0,1,216.9,3,2011-11-21 13:35:00,2011-11-21 13:35:00,3.0,216.9,5.379436417832829,5.379436417832829,11.0,0.0,0.0,United Kingdom
1015,13740.0,1,350.75,23,2011-04-13 10:32:00,2011-04-13 10:32:00,23.0,350.75,5.86007371898257,5.86007371898257,4.0,0.0,0.0,United Kingdom
1016,13741.0,3,668.4300000000001,34,2011-09-29 09:19:00,2011-05-06 13:43:00,11.333333333333334,222.81000000000003,6.5049316790174245,5.4063193903493145,9.0,4.833333333333333,1.611111111111111,United Kingdom
1017,13742.0,12,3131.02,321,2011-11-23 11:07:00,2011-01-23 14:59:00,26.75,260.91833333333335,8.049114109041552,5.564207459253551,11.0,10.1,0.8416666666666667,United Kingdom
1018,13743.0,7,1341.6,41,2011-12-07 10:09:00,2011-03-25 14:46:00,5.857142857142857,191.65714285714284,7.201618210508999,5.255708061453686,12.0,8.533333333333333,1.219047619047619,United Kingdom
1019,13744.0,2,1156.36,72,2011-09-05 15:19:00,2011-02-20 14:08:00,36.0,578.18,7.05303241943671,6.359885238876765,9.0,6.566666666666666,3.283333333333333,United Kingdom
1020,13745.0,1,300.04,25,2011-06-30 16:43:00,2011-06-30 16:43:00,25.0,300.04,5.703915799101436,5.703915799101436,6.0,0.0,0.0,United Kingdom
1021,13747.0,1,79.6,1,2010-12-01 10:37:00,2010-12-01 10:37:00,1.0,79.6,4.377014092850337,4.377014092850337,0.0,0.0,0.0,United Kingdom
1022,13748.0,5,948.25,28,2011-09-05 09:45:00,2010-12-01 09:00:00,5.6,189.65,6.854618180569008,5.245180268134908,9.0,9.266666666666667,1.8533333333333335,United Kingdom
1023,13750.0,5,1647.26,24,2011-10-17 12:16:00,2011-01-07 11:49:00,4.8,329.452,7.406868580499436,5.797430668065336,10.0,9.433333333333334,1.8866666666666667,United Kingdom
1024,13751.0,1,296.25,9,2011-02-24 15:56:00,2011-02-24 15:56:00,9.0,296.25,5.691203692449341,5.691203692449341,2.0,0.0,0.0,United Kingdom
1025,13752.0,6,1156.28,75,2011-08-07 14:16:00,2011-04-07 12:04:00,12.5,192.71333333333334,7.052963234435991,5.261203765207935,8.0,4.066666666666666,0.6777777777777777,United Kingdom
1026,13753.0,1,741.26,35,2011-02-25 12:48:00,2011-02-25 12:48:00,35.0,741.26,6.608351440946063,6.608351440946063,2.0,0.0,0.0,United Kingdom
1027,13754.0,2,282.59999999999997,12,2011-07-11 11:51:00,2011-01-26 14:58:00,6.0,141.29999999999998,5.644032470250427,4.950885289690482,7.0,5.5,2.75,United Kingdom
1028,13755.0,9,2161.35,342,2011-12-06 12:26:00,2011-10-07 15:45:00,38.0,240.14999999999998,7.678488305447052,5.481263728110833,12.0,1.9666666666666666,0.2185185185185185,United Kingdom
1029,13756.0,14,5189.52,142,2011-12-07 16:44:00,2010-12-07 11:41:00,10.142857142857142,370.68,8.554396486333749,5.915339156718491,12.0,12.166666666666666,0.869047619047619,United Kingdom
1030,13758.0,7,3190.55,117,2011-11-28 11:11:00,2010-12-01 12:08:00,16.714285714285715,455.79285714285714,8.067948594710444,6.1220384456551304,11.0,12.033333333333333,1.719047619047619,United Kingdom
1031,13759.0,2,659.4100000000001,25,2011-11-06 14:47:00,2011-09-29 15:40:00,12.5,329.70500000000004,6.4913454958244285,5.798198315264483,11.0,1.2333333333333334,0.6166666666666667,United Kingdom
1032,13760.0,2,286.79,57,2011-10-16 16:13:00,2011-03-28 12:52:00,28.5,143.395,5.6587502406140935,4.965603060054148,10.0,6.733333333333333,3.3666666666666667,United Kingdom
1033,13761.0,2,1070.65,70,2011-10-20 14:01:00,2011-06-13 08:43:00,35.0,535.325,6.9760212196522255,6.28287403909228,10.0,4.3,2.15,United Kingdom
1034,13762.0,1,306.72,7,2011-05-05 09:15:00,2011-05-05 09:15:00,7.0,306.72,5.725935279297334,5.725935279297334,5.0,0.0,0.0,United Kingdom
1035,13763.0,1,1714.96,15,2011-10-07 15:13:00,2011-10-07 15:13:00,15.0,1714.96,7.447145035712881,7.447145035712881,10.0,0.0,0.0,United Kingdom
1036,13764.0,3,1518.76,207,2011-09-30 12:03:00,2011-01-06 14:53:00,69.0,506.25333333333333,7.3256494914293215,6.227037202761212,9.0,8.866666666666667,2.9555555555555557,United Kingdom
1037,13769.0,10,2796.51,135,2011-12-07 15:08:00,2010-12-07 13:28:00,13.5,279.651,7.936127490153694,5.633542397159648,12.0,12.166666666666666,1.2166666666666666,United Kingdom
1038,13771.0,4,2634.45,119,2011-10-06 14:18:00,2011-04-06 15:47:00,29.75,658.6125,7.876429710535854,6.490135349415963,10.0,6.066666666666666,1.5166666666666666,United Kingdom
1039,13772.0,3,1132.13,177,2011-11-06 11:43:00,2011-04-14 12:31:00,59.0,377.3766666666667,7.031856093158806,5.933243804490696,11.0,6.833333333333333,2.2777777777777777,United Kingdom
1040,13774.0,1,345.0,22,2011-09-19 12:06:00,2011-09-19 12:06:00,22.0,345.0,5.84354441703136,5.84354441703136,9.0,0.0,0.0,United Kingdom
1041,13778.0,1,178.7,9,2011-08-28 15:25:00,2011-08-28 15:25:00,9.0,178.7,5.185708422165383,5.185708422165383,8.0,0.0,0.0,United Kingdom
1042,13780.0,2,360.01,57,2011-12-02 13:49:00,2011-06-22 11:43:00,28.5,180.005,5.886131808842138,5.1929846282821925,12.0,5.433333333333334,2.716666666666667,United Kingdom
1043,13781.0,1,127.84,17,2011-04-03 12:08:00,2011-04-03 12:08:00,17.0,127.84,4.850779482017964,4.850779482017964,4.0,0.0,0.0,United Kingdom
1044,13782.0,6,912.0,115,2011-11-27 11:54:00,2011-01-16 11:08:00,19.166666666666668,152.0,6.815639990074331,5.0238805208462765,11.0,10.5,1.75,United Kingdom
1045,13784.0,11,2462.79,31,2011-11-30 09:33:00,2011-01-11 14:38:00,2.8181818181818183,223.89,7.8090501326097765,5.411154859811406,11.0,10.733333333333333,0.9757575757575757,United Kingdom
1046,13786.0,1,230.39999999999998,7,2010-12-07 13:53:00,2010-12-07 13:53:00,7.0,230.39999999999998,5.439816928821736,5.439816928821736,0.0,0.0,0.0,United Kingdom
1047,13787.0,2,309.04,31,2011-09-25 12:06:00,2010-12-10 14:45:00,15.5,154.52,5.733470718358026,5.040323537798081,9.0,9.6,4.8,United Kingdom
1048,13790.0,1,348.8,45,2011-12-05 15:48:00,2011-12-05 15:48:00,45.0,348.8,5.8544986920348245,5.8544986920348245,12.0,0.0,0.0,United Kingdom
1049,13791.0,2,1516.0,11,2011-08-04 11:44:00,2011-06-24 16:38:00,5.5,758.0,7.323830566202317,6.630683385642372,8.0,1.3333333333333333,0.6666666666666666,United Kingdom
1050,13792.0,2,195.55,13,2011-10-04 14:31:00,2011-02-25 14:03:00,6.5,97.775,5.2758161012015234,4.582668920641578,10.0,7.366666666666666,3.683333333333333,United Kingdom
1051,13799.0,2,688.86,39,2011-08-15 12:07:00,2011-02-18 14:18:00,19.5,344.43,6.535038057333775,5.841890876773831,8.0,5.9,2.95,United Kingdom
1052,13800.0,1,558.32,33,2011-02-03 12:27:00,2011-02-03 12:27:00,33.0,558.32,6.324932274708896,6.324932274708896,2.0,0.0,0.0,United Kingdom
1053,13801.0,1,324.8,23,2011-10-04 10:15:00,2011-10-04 10:15:00,23.0,324.8,5.783209608287523,5.783209608287523,10.0,0.0,0.0,United Kingdom
1054,13802.0,3,4599.42,60,2011-07-24 10:54:00,2011-02-01 12:03:00,20.0,1533.14,8.433685487571037,7.3350731989029265,7.0,5.733333333333333,1.9111111111111112,United Kingdom
1055,13803.0,1,277.07,17,2011-03-29 12:57:00,2011-03-29 12:57:00,17.0,277.07,5.624270181843383,5.624270181843383,3.0,0.0,0.0,United Kingdom
1056,13804.0,7,2635.79,137,2011-11-09 12:32:00,2011-02-23 09:09:00,19.571428571428573,376.5414285714286,7.876938226288031,5.9310280772327175,11.0,8.633333333333333,1.2333333333333332,United Kingdom
1057,13805.0,2,924.6,13,2011-10-18 14:50:00,2011-08-02 15:29:00,6.5,462.3,6.829361211554125,6.1362140309941795,10.0,2.533333333333333,1.2666666666666666,United Kingdom
1058,13806.0,1,256.38,10,2011-10-07 11:43:00,2011-10-07 11:43:00,10.0,256.38,5.546660718883989,5.546660718883989,10.0,0.0,0.0,United Kingdom
1059,13807.0,1,112.6,7,2010-12-07 15:48:00,2010-12-07 15:48:00,7.0,112.6,4.72384171570559,4.72384171570559,0.0,0.0,0.0,United Kingdom
1060,13808.0,5,1747.66,76,2011-12-04 12:18:00,2011-09-04 12:07:00,15.2,349.53200000000004,7.466033029287192,5.856595116853091,12.0,3.033333333333333,0.6066666666666667,United Kingdom
1061,13809.0,1,155.05,12,2011-02-07 13:15:00,2011-02-07 13:15:00,12.0,155.05,5.043747645546458,5.043747645546458,2.0,0.0,0.0,Cyprus
1062,13810.0,2,827.51,32,2011-11-11 08:33:00,2011-10-14 12:57:00,16.0,413.755,6.718421191770345,6.025274011210399,11.0,0.9,0.45,Germany
1063,13811.0,2,519.75,10,2011-06-09 09:54:00,2011-04-14 18:40:00,5.0,259.875,6.2533479267381225,5.560200746178177,6.0,1.8333333333333333,0.9166666666666666,Germany
1064,13812.0,3,485.0,33,2011-10-28 14:27:00,2011-08-26 12:54:00,11.0,161.66666666666666,6.184148890937483,5.085536602269373,10.0,2.1,0.7000000000000001,Germany
1065,13813.0,4,1168.8600000000001,65,2011-10-31 10:38:00,2011-07-28 10:33:00,16.25,292.21500000000003,7.063784193821168,5.677489832701277,10.0,3.1666666666666665,0.7916666666666666,Germany
1066,13814.0,2,1579.12,57,2011-09-08 13:48:00,2011-07-25 13:54:00,28.5,789.56,7.364623008834732,6.671475828274787,9.0,1.4666666666666666,0.7333333333333333,Germany
1067,13815.0,4,3667.36,173,2011-11-17 14:19:00,2011-01-25 12:16:00,43.25,916.84,8.207227336146056,6.820932975026166,11.0,9.866666666666667,2.466666666666667,Germany
1068,13816.0,2,499.67,26,2011-11-16 08:38:00,2011-10-06 14:37:00,13.0,249.835,6.213947880526312,5.520800699966367,11.0,1.3333333333333333,0.6666666666666666,Germany
1069,13817.0,2,328.98,22,2011-11-10 17:49:00,2010-12-23 11:46:00,11.0,164.49,5.795996958644012,5.1028497780840665,11.0,10.733333333333333,5.366666666666666,Germany
1070,13819.0,3,1140.35,36,2011-02-11 10:38:00,2011-01-24 10:38:00,12.0,380.1166666666666,7.039090511812159,5.940478223144049,2.0,0.6,0.19999999999999998,United Kingdom
1071,13821.0,2,385.64,59,2011-07-18 09:49:00,2011-03-23 11:30:00,29.5,192.82,5.954904291796179,5.261757111236235,7.0,3.8666666666666667,1.9333333333333333,United Kingdom
1072,13822.0,2,632.0,96,2011-12-04 12:13:00,2011-10-30 15:55:00,48.0,316.0,6.448889394146858,5.755742213586912,12.0,1.1333333333333333,0.5666666666666667,United Kingdom
1073,13823.0,2,957.66,40,2011-11-21 10:22:00,2011-09-09 10:42:00,20.0,478.83,6.864492808922522,6.171345628362577,11.0,2.4,1.2,United Kingdom
1074,13824.0,5,1698.94,46,2011-11-07 12:41:00,2011-02-02 13:07:00,9.2,339.788,7.437759806157234,5.828321893723134,11.0,9.233333333333333,1.8466666666666665,United Kingdom
1075,13826.0,1,189.5,10,2011-06-16 13:48:00,2011-06-16 13:48:00,10.0,189.5,5.244389024522481,5.244389024522481,6.0,0.0,0.0,United Kingdom
1076,13827.0,3,412.05,93,2011-10-13 12:38:00,2011-07-19 15:38:00,31.0,137.35,6.021144701209392,4.922532412541283,10.0,2.8333333333333335,0.9444444444444445,United Kingdom
1077,13828.0,1,209.49,15,2011-11-17 16:02:00,2011-11-17 16:02:00,15.0,209.49,5.344676005526054,5.344676005526054,11.0,0.0,0.0,United Kingdom
1078,13831.0,6,2202.99,74,2011-11-23 15:41:00,2010-12-05 12:13:00,12.333333333333334,367.16499999999996,7.697570807527401,5.905811338299347,11.0,11.766666666666667,1.9611111111111112,United Kingdom
1079,13832.0,1,52.199999999999996,3,2011-11-20 15:36:00,2011-11-20 15:36:00,3.0,52.199999999999996,3.9550824948885928,3.9550824948885928,11.0,0.0,0.0,United Kingdom
1080,13833.0,1,384.8,29,2011-07-03 13:27:00,2011-07-03 13:27:00,29.0,384.8,5.952723718791551,5.952723718791551,7.0,0.0,0.0,United Kingdom
1081,13835.0,4,834.57,55,2011-11-14 15:37:00,2011-05-08 15:22:00,13.75,208.6425,6.726916622148354,5.3406222610284635,11.0,6.333333333333333,1.5833333333333333,United Kingdom
1082,13837.0,2,271.24,19,2011-05-12 12:10:00,2011-01-26 12:15:00,9.5,135.62,5.603004037815642,4.909856857255696,5.0,3.5,1.75,United Kingdom
1083,13838.0,4,691.73,174,2011-12-04 11:00:00,2010-12-05 10:45:00,43.5,172.9325,6.5391957060698145,5.152901344949924,12.0,12.133333333333333,3.033333333333333,United Kingdom
1084,13841.0,1,85.0,1,2011-04-01 12:10:00,2011-04-01 12:10:00,1.0,85.0,4.442651256490317,4.442651256490317,4.0,0.0,0.0,United Kingdom
1085,13842.0,9,3372.32,205,2011-10-12 10:51:00,2010-12-08 10:39:00,22.77777777777778,374.70222222222225,8.123356213788737,5.926131636452518,10.0,10.266666666666667,1.1407407407407408,United Kingdom
1086,13844.0,1,361.62,20,2011-11-28 13:21:00,2011-11-28 13:21:00,20.0,361.62,5.890593936723008,5.890593936723008,11.0,0.0,0.0,United Kingdom
1087,13845.0,1,312.98,9,2011-10-06 08:25:00,2011-10-06 08:25:00,9.0,312.98,5.746139290735026,5.746139290735026,10.0,0.0,0.0,United Kingdom
1088,13846.0,3,865.0600000000001,55,2011-11-15 12:07:00,2010-12-14 16:07:00,18.333333333333332,288.35333333333335,6.762798868688147,5.664186580020037,11.0,11.166666666666666,3.722222222222222,United Kingdom
1089,13848.0,3,1255.0,5,2011-09-08 12:58:00,2010-12-08 15:10:00,1.6666666666666667,418.3333333333333,7.134890851565884,6.036278562897775,9.0,9.1,3.033333333333333,United Kingdom
1090,13849.0,2,1537.95,101,2011-10-19 10:59:00,2011-06-22 10:11:00,50.5,768.975,7.33820563978421,6.6450584592242645,10.0,3.966666666666667,1.9833333333333334,United Kingdom
1091,13850.0,1,1595.48,93,2011-08-02 14:04:00,2011-08-02 14:04:00,93.0,1595.48,7.374929910384325,7.374929910384325,8.0,0.0,0.0,United Kingdom
1092,13851.0,3,2651.46,81,2011-09-05 12:36:00,2011-02-24 17:18:00,27.0,883.82,7.8828657106629025,6.7842534219947925,9.0,6.4,2.1333333333333333,United Kingdom
1093,13853.0,1,1090.14,23,2011-10-13 14:18:00,2011-10-13 14:18:00,23.0,1090.14,6.994061407342405,6.994061407342405,10.0,0.0,0.0,United Kingdom
1094,13856.0,3,388.5,14,2011-06-24 10:03:00,2011-05-20 13:13:00,4.666666666666667,129.5,5.962293169807702,4.863680881139593,6.0,1.1333333333333333,0.37777777777777777,United Kingdom
1095,13858.0,1,216.17,11,2011-10-13 16:17:00,2011-10-13 16:17:00,11.0,216.17,5.376065135169961,5.376065135169961,10.0,0.0,0.0,United Kingdom
1096,13859.0,1,201.16,28,2011-01-17 16:14:00,2011-01-17 16:14:00,28.0,201.16,5.304100611303764,5.304100611303764,1.0,0.0,0.0,United Kingdom
1097,13860.0,5,1245.9,76,2011-12-08 12:57:00,2011-09-14 09:27:00,15.2,249.18,7.127613439304818,5.518175526870717,12.0,2.8333333333333335,0.5666666666666667,United Kingdom
1098,13862.0,8,2209.36,139,2011-11-21 16:24:00,2011-01-11 15:13:00,17.375,276.17,7.700458159811537,5.621016618131701,11.0,10.466666666666667,1.3083333333333333,United Kingdom
1099,13863.0,1,305.78,20,2011-04-06 10:20:00,2011-04-06 10:20:00,20.0,305.78,5.722865889132468,5.722865889132468,4.0,0.0,0.0,United Kingdom
1100,13865.0,4,501.56,30,2011-10-12 13:31:00,2011-02-23 12:04:00,7.5,125.39,6.217723241322337,4.831428880202447,10.0,7.7,1.925,United Kingdom
1101,13866.0,1,145.67000000000002,7,2011-09-26 14:54:00,2011-09-26 14:54:00,7.0,145.67000000000002,4.9813437894608565,4.9813437894608565,9.0,0.0,0.0,United Kingdom
1102,13867.0,3,1015.29,61,2011-11-08 15:48:00,2011-05-05 17:28:00,20.333333333333332,338.43,6.922929564953049,5.824317276284939,11.0,6.2,2.066666666666667,United Kingdom
1103,13868.0,2,3192.54,33,2011-12-02 16:32:00,2011-11-01 12:45:00,16.5,1596.27,8.068572117193904,7.375424936633958,12.0,1.0333333333333334,0.5166666666666667,United Kingdom
1104,13869.0,4,3104.95,307,2011-08-08 13:53:00,2010-12-17 15:14:00,76.75,776.2375,8.040752891178341,6.654458530058451,8.0,7.766666666666667,1.9416666666666667,United Kingdom
1105,13870.0,8,2770.94,115,2011-12-07 13:23:00,2011-02-25 09:09:00,14.375,346.3675,7.92694189179564,5.847500350115804,12.0,9.5,1.1875,United Kingdom
1106,13871.0,13,6403.25,336,2011-11-17 10:49:00,2011-02-04 09:30:00,25.846153846153847,492.5576923076923,8.76456095295463,6.199611595493093,11.0,9.533333333333333,0.7333333333333333,United Kingdom
1107,13873.0,3,389.6,23,2011-08-12 10:08:00,2011-02-03 09:37:00,7.666666666666667,129.86666666666667,5.96512057176838,4.866508283100271,8.0,6.333333333333333,2.111111111111111,United Kingdom
1108,13874.0,1,540.45,18,2010-12-16 18:20:00,2010-12-16 18:20:00,18.0,540.45,6.292402125862212,6.292402125862212,0.0,0.0,0.0,United Kingdom
1109,13875.0,5,1786.79,104,2011-10-17 09:36:00,2011-02-11 15:39:00,20.8,357.358,7.488175992865034,5.878738080430933,10.0,8.233333333333333,1.6466666666666665,United Kingdom
1110,13876.0,1,122.7,7,2011-10-07 10:22:00,2011-10-07 10:22:00,7.0,122.7,4.809742351716865,4.809742351716865,10.0,0.0,0.0,United Kingdom
1111,13877.0,1,117.24,3,2011-09-14 15:49:00,2011-09-14 15:49:00,3.0,117.24,4.764223115842691,4.764223115842691,9.0,0.0,0.0,United Kingdom
1112,13878.0,1,1281.53,36,2011-10-16 12:19:00,2011-10-16 12:19:00,36.0,1281.53,7.155809955596443,7.155809955596443,10.0,0.0,0.0,United Kingdom
1113,13880.0,13,3219.77,165,2011-11-18 13:44:00,2010-12-07 14:00:00,12.692307692307692,247.67461538461538,8.077065207415883,5.512115849954347,11.0,11.5,0.8846153846153846,United Kingdom
1114,13881.0,20,17159.52,178,2011-12-06 12:50:00,2011-02-01 10:14:00,8.9,857.976,9.750308400622757,6.754576127068765,12.0,10.266666666666667,0.5133333333333334,United Kingdom
1115,13882.0,5,1191.13,65,2011-12-07 11:16:00,2011-10-06 15:28:00,13.0,238.22600000000003,7.082657715371789,5.473219802937688,12.0,2.033333333333333,0.4066666666666666,United Kingdom
1116,13883.0,5,2674.48,142,2011-11-29 10:45:00,2011-03-31 17:17:00,28.4,534.896,7.891510247910067,6.282072335475966,11.0,8.066666666666666,1.6133333333333333,United Kingdom
1117,13884.0,5,787.6,59,2011-12-02 16:30:00,2011-03-01 13:40:00,11.8,157.52,6.6689903467649705,5.05955243433087,12.0,9.2,1.8399999999999999,United Kingdom
1118,13885.0,2,506.8,28,2011-06-03 15:07:00,2011-05-23 08:52:00,14.0,253.4,6.228116448446984,5.534969267887039,6.0,0.36666666666666664,0.18333333333333332,United Kingdom
1119,13886.0,1,243.56,16,2011-09-29 13:17:00,2011-09-29 13:17:00,16.0,243.56,5.495363318740373,5.495363318740373,9.0,0.0,0.0,United Kingdom
1120,13887.0,1,349.55,19,2011-05-19 17:22:00,2011-05-19 17:22:00,19.0,349.55,5.856646612957994,5.856646612957994,5.0,0.0,0.0,United Kingdom
1121,13888.0,2,605.63,40,2011-08-12 10:13:00,2011-05-05 14:41:00,20.0,302.815,6.406269238544903,5.7131220579849575,8.0,3.2666666666666666,1.6333333333333333,United Kingdom
1122,13889.0,1,416.90000000000003,15,2011-09-08 09:13:00,2011-09-08 09:13:00,15.0,416.90000000000003,6.032846384886751,6.032846384886751,9.0,0.0,0.0,United Kingdom
1123,13890.0,10,1883.8100000000002,110,2011-12-08 15:36:00,2010-12-16 09:31:00,11.0,188.38100000000003,7.5410516007937805,5.2384665077997346,12.0,11.9,1.19,United Kingdom
1124,13892.0,4,632.97,27,2011-11-13 11:50:00,2011-04-07 12:04:00,6.75,158.2425,6.4504230276561465,5.064128666536256,11.0,7.3,1.825,United Kingdom
1125,13893.0,1,821.1,21,2011-02-15 11:30:00,2011-02-15 11:30:00,21.0,821.1,6.710644904714743,6.710644904714743,2.0,0.0,0.0,United Kingdom
1126,13894.0,3,564.62,27,2011-11-16 09:44:00,2011-02-02 12:54:00,9.0,188.20666666666668,6.336152938500535,5.237540649832426,11.0,9.533333333333333,3.1777777777777776,United Kingdom
1127,13895.0,4,2593.07,118,2011-11-11 16:57:00,2011-06-28 10:17:00,29.5,648.2675,7.860597780932095,6.4743034198122045,11.0,4.533333333333333,1.1333333333333333,United Kingdom
1128,13897.0,1,311.16,17,2011-10-20 14:30:00,2011-10-20 14:30:00,17.0,311.16,5.740307249338573,5.740307249338573,10.0,0.0,0.0,United Kingdom
1129,13898.0,1,155.93,12,2011-01-18 10:28:00,2011-01-18 10:28:00,12.0,155.93,5.049407188596794,5.049407188596794,1.0,0.0,0.0,United Kingdom
1130,13899.0,2,388.52,19,2011-11-23 13:40:00,2011-03-10 09:30:00,9.5,194.26,5.962344648534129,5.269197467974185,11.0,8.6,4.3,United Kingdom
1131,13900.0,3,740.95,43,2011-06-09 19:26:00,2011-03-22 10:13:00,14.333333333333334,246.98333333333335,6.607933146636188,5.509320857968078,6.0,2.6333333333333333,0.8777777777777778,United Kingdom
1132,13901.0,5,2867.2,149,2011-09-28 14:48:00,2011-01-25 09:01:00,29.8,573.4399999999999,7.961091222780611,6.351653310346511,9.0,8.2,1.64,United Kingdom
1133,13904.0,2,332.64,26,2011-11-02 13:41:00,2011-02-18 11:18:00,13.0,166.32,5.807060824109703,5.113913643549758,11.0,8.566666666666666,4.283333333333333,United Kingdom
1134,13908.0,4,2319.55,121,2011-09-21 11:49:00,2011-03-08 12:04:00,30.25,579.8875,7.749128480329371,6.36283411920948,9.0,6.533333333333333,1.6333333333333333,United Kingdom
1135,13911.0,9,2580.91,148,2011-10-13 15:43:00,2011-02-04 14:46:00,16.444444444444443,286.7677777777778,7.855897328905288,5.658672751569068,10.0,8.366666666666667,0.9296296296296297,United Kingdom
1136,13914.0,2,626.45,33,2011-11-28 10:35:00,2011-11-03 16:28:00,16.5,313.225,6.440068962691562,5.746921782131617,11.0,0.8,0.4,United Kingdom
1137,13917.0,2,272.04,18,2011-10-21 09:56:00,2011-06-01 12:46:00,9.0,136.02,5.605949114307438,4.912801933747493,10.0,4.7,2.35,United Kingdom
1138,13918.0,2,1212.8400000000001,30,2011-10-21 12:25:00,2011-03-31 18:05:00,15.0,606.4200000000001,7.100719995874572,6.4075728153146265,10.0,6.766666666666667,3.3833333333333333,United Kingdom
1139,13919.0,2,348.81,26,2011-10-11 14:24:00,2011-08-10 10:15:00,13.0,174.405,5.854527361348627,5.161380180788681,10.0,2.066666666666667,1.0333333333333334,Denmark
1140,13922.0,1,172.25,7,2010-12-23 10:38:00,2010-12-23 10:38:00,7.0,172.25,5.148946909893768,5.148946909893768,0.0,0.0,0.0,United Kingdom
1141,13923.0,1,351.13,20,2011-10-17 12:33:00,2011-10-17 12:33:00,20.0,351.13,5.861156525266061,5.861156525266061,10.0,0.0,0.0,United Kingdom
1142,13924.0,6,1838.8500000000001,117,2011-12-08 09:39:00,2011-09-28 15:07:00,19.5,306.475,7.516895655209113,5.725136185981058,12.0,2.3333333333333335,0.3888888888888889,United Kingdom
1143,13925.0,4,678.25,41,2011-09-08 12:47:00,2011-07-28 12:09:00,10.25,169.5625,6.5195159515390415,5.133221590419151,9.0,1.4,0.35,United Kingdom
1144,13926.0,1,223.85000000000002,11,2011-11-16 13:16:00,2011-11-16 13:16:00,11.0,223.85000000000002,5.410976184686975,5.410976184686975,11.0,0.0,0.0,United Kingdom
1145,13927.0,1,348.99,21,2011-09-26 12:00:00,2011-09-26 12:00:00,21.0,348.99,5.855043268496785,5.855043268496785,9.0,0.0,0.0,United Kingdom
1146,13928.0,4,464.57,27,2011-11-29 10:33:00,2011-07-29 15:59:00,6.75,116.1425,6.14111224657691,4.754817885457019,11.0,4.066666666666666,1.0166666666666666,United Kingdom
1147,13929.0,2,842.65,9,2011-06-23 15:26:00,2011-01-17 15:11:00,4.5,421.325,6.736551687922029,6.043404507362084,6.0,5.233333333333333,2.6166666666666667,United Kingdom
1148,13930.0,2,337.34,17,2011-10-13 09:45:00,2011-07-26 11:00:00,8.5,168.67,5.821091323829869,5.127944143269923,10.0,2.6,1.3,United Kingdom
1149,13931.0,2,1237.53,58,2011-09-05 10:12:00,2011-03-04 08:43:00,29.0,618.765,7.120872736573245,6.4277255560133,9.0,6.166666666666667,3.0833333333333335,United Kingdom
1150,13932.0,1,307.4,16,2011-02-18 12:02:00,2011-02-18 12:02:00,16.0,307.4,5.728149831104496,5.728149831104496,2.0,0.0,0.0,United Kingdom
1151,13933.0,2,608.7900000000001,23,2011-08-22 14:03:00,2011-07-14 13:35:00,11.5,304.39500000000004,6.411473380656988,5.718326200097042,8.0,1.3,0.65,United Kingdom
1152,13934.0,1,922.1,31,2011-03-21 08:39:00,2011-03-21 08:39:00,31.0,922.1,6.826653677545096,6.826653677545096,3.0,0.0,0.0,United Kingdom
1153,13936.0,1,376.58,26,2011-06-13 08:47:00,2011-06-13 08:47:00,26.0,376.58,5.931130508068282,5.931130508068282,6.0,0.0,0.0,United Kingdom
1154,13937.0,1,158.85,9,2011-06-23 16:35:00,2011-06-23 16:35:00,9.0,158.85,5.067960360715525,5.067960360715525,6.0,0.0,0.0,United Kingdom
1155,13938.0,1,71.66,7,2011-11-04 14:37:00,2011-11-04 14:37:00,7.0,71.66,4.271932711876808,4.271932711876808,11.0,0.0,0.0,United Kingdom
1156,13939.0,3,568.55,45,2011-11-16 13:33:00,2011-02-01 11:30:00,15.0,189.51666666666665,6.343089260070732,5.244476971402622,11.0,9.6,3.1999999999999997,United Kingdom
1157,13940.0,4,839.14,49,2011-11-22 15:15:00,2011-07-18 16:05:00,12.25,209.785,6.73237755786259,5.3460831967427,11.0,4.2,1.05,United Kingdom
1158,13941.0,5,5112.96,45,2011-11-18 09:43:00,2010-12-02 10:17:00,9.0,1022.592,8.539533771853623,6.930095859419522,11.0,11.666666666666666,2.333333333333333,United Kingdom
1159,13946.0,3,561.5699999999999,11,2011-09-21 13:33:00,2011-03-17 10:02:00,3.6666666666666665,187.18999999999997,6.3307364324813475,5.2321241438132375,9.0,6.266666666666667,2.088888888888889,United Kingdom
1160,13947.0,1,90.6,5,2011-10-05 14:42:00,2011-10-05 14:42:00,5.0,90.6,4.506454213048934,4.506454213048934,10.0,0.0,0.0,United Kingdom
1161,13948.0,1,102.0,3,2010-12-14 10:18:00,2010-12-14 10:18:00,3.0,102.0,4.624972813284271,4.624972813284271,0.0,0.0,0.0,United Kingdom
1162,13949.0,6,2427.32,160,2011-12-07 09:35:00,2011-09-06 11:55:00,26.666666666666668,404.55333333333334,7.794543047055753,6.002783577827698,12.0,3.033333333333333,0.5055555555555555,United Kingdom
